1303,31,-0.5694444444,"Seasonal Fashion, Day, Footwear, Red"
1306,45,-0.3571428571,"Footwear, Career, Footwear, Beige"
1308,123,-0.06818181818,"Fashion, Day, Footwear, Green"
1310,19,-0.6607142857,"Seasonal Fashion, Day, Footwear, Green"
1313,224,0.1978609626,"Seasonal Fashion, Day, Print/Pattern, Red"
1316,54,-0.8639798489,"Basic, Career, Tonal, White"
1319,5,-0.5454545455,"Seasonal Fashion, Career, Print/Pattern, Beige"
1322,64,0.8823529412,"Accessories, Special Occasion, Accessories, Pink"
1323,266,-0.5316901408,"Fashion, Day, Footwear, General"
1331,10,0,"Seasonal Basics, Accessories, Solid, Orange"
1340,2,-0.7142857143,"Basic, Career, Footwear, Blue"
1342,97,-0.5336538462,"Seasonal Basics, Accessories, Solid, Orange"
1343,24,-0.6756756757,"Seasonal Fashion, Career, Footwear, Blue"
1345,215,0.6796875,"Seasonal Fashion, Career, Tonal, Brown"
1347,1302,-0.2012269939,"Seasonal Fashion, Career, Print/Pattern, Red"
1348,117,-0.1875,"Footwear, Day, Footwear, Brown"
1349,437,0.5441696113,"Basic, Career, Footwear, White"
1351,79,-0.6273584906,"Basic, Career, Tonal, Blue"
1355,8,-0.6363636364,"Basic, Day, Footwear, Green"
1359,1,0,"Seasonal Basics, Accessories, Solid, Orange"
1361,1,-0.875,"Basic, Career, Footwear, Green"
1362,5,-0.6428571429,"Seasonal Basics, Accessories, Solid, Orange"
1365,110,-0.725,"Basic, Day, Footwear, Brown"
1367,702,0.4239350913,"Fashion, Career, Footwear, Red"
1368,7,-0.4166666667,"Footwear, Career, Footwear, Purple"
1371,3,2,"Footwear, Career, Footwear, Brown"
1376,171,-0.4466019417,"Basic, Weekend, Footwear, Red"
1378,154,-0.5792349727,"Footwear, Day, Footwear, General"
1381,43,3.3,"Basic, Career, Footwear, Blue"
1382,8,-0.5789473684,"Accessories, Special Occasion, Accessories, Pink"
1389,11,-0.65625,"Seasonal Fashion, Career, Footwear, White"
1391,86,-0.3064516129,"Basic, Weekend, Tonal, Accessories"
1395,40,0.2903225806,"Basic, Day, Footwear, Red"
1401,88,-0.3802816901,"Fashion, Day, Footwear, Blue"
1402,36,-0.4098360656,"Seasonal Fashion, Career, Print/Pattern, White"
1404,761,0.1061046512,"Footwear, Career, Footwear, Yellow"
1406,3,-0.5714285714,"Footwear, Day, Footwear, General"
1408,496,0.3156498674,"Basic, Career, Print/Pattern, Accessories"
1409,10,-0.8148148148,"Basic, Career, Footwear, White"
1415,2,1,"Basic, Footwear, Footwear, Green"
1418,179,-0.6544401544,"Seasonal Fashion, Day, Print/Pattern, Beige"
1419,1,-0.6666666667,"Seasonal Fashion, Career, Tonal, Footwear"
1420,1,-0.5,"Seasonal Fashion, Career, Print/Pattern, Green"
1421,25,-0.6987951807,"Fashion, Career, Footwear, Grey"
1424,3,-0.5,"Seasonal Fashion, Career, Print/Pattern, Beige"
1425,1,-0.6666666667,"Seasonal Basics, Accessories, Solid, Orange"
1429,238,0.4875,"Basic, Career, Footwear, Purple"
1434,38,0,"Basic, Day, Footwear, Blue"
1436,116,-0.465437788,"Seasonal Basics, Accessories, Solid, Orange"
1438,1,0,"Seasonal Basics, Accessories, Solid, Orange"
1440,7,-0.5333333333,"Seasonal Basics, Accessories, Solid, Orange"
1441,18,-0.7230769231,"Basic, Career, Tonal, Brown"
1444,17,-0.679245283,"Seasonal Fashion, Day, Footwear, Red"
1445,11,-0.2666666667,"Seasonal Fashion, Career, Footwear, White"
1451,1,-0.6666666667,"Seasonal Fashion, Career, Footwear, White"
1453,22,-0.837037037,"Basic, Career, Footwear, Brown"
1455,182,-0.05699481865,"Basic, Day, Footwear, White"
1457,6,-0.4545454545,"Seasonal Fashion, Career, Footwear, Blue"
1461,40,-0.7916666667,"Seasonal Fashion, Career, Print/Pattern, Beige"
1464,76,0.08571428571,"Basic, Career, Print/Pattern, Beige"
1467,114,-0.5308641975,"Seasonal Fashion, Career, Print/Pattern, Green"
1468,16,-0.2727272727,"Basic, Career, Footwear, General"
1470,23,0.2777777778,"Basic, Day, Footwear, Purple"
1472,1,-0.6666666667,"Seasonal Fashion, Career, Print/Pattern, White"
1475,3,-0.25,"Seasonal Fashion, Career, Footwear, Green"
1477,1,0,"Basic, Career, Footwear, Green"
1478,132,-0.6451612903,"Basic, Career, Footwear, Green"
1479,2,-0.6666666667,"Basic, Career, Footwear, Green"
1480,2,-0.8823529412,"Fashion, Day, Footwear, Green"
1483,140,-0.2783505155,"Basic, Career, Footwear, Green"
1490,47,-0.8580060423,"Basic, Career, Footwear, Purple"
1491,29,-0.06451612903,"Seasonal Basics, Accessories, Solid, Orange"
1492,433,1.197969543,"Basic, Career, Print/Pattern, Brown"
1495,1,-0.9333333333,"Basic, Career, Footwear, Grey"
1499,18,-0.25,"Basic, Career, Print/Pattern, Brown"
1506,336,-0.572519084,"Basic, Career, Footwear, Blue"
1508,2,-0.9090909091,"Seasonal Basics, Accessories, Solid, Orange"
1509,77,-0.4577464789,"Basic, Career, Footwear, Green"
1512,1141,-0.01891659501,"Basic, Career, Print/Pattern, Green"
1513,119,-0.7844202899,"Basic, Career, Footwear, Black"
1516,155,-0.1968911917,"Seasonal Fashion, Career, Footwear, Blue"
1518,409,-0.4263674614,"Seasonal Basics, Accessories, Solid, Orange"
1519,1,-0.6666666667,"Seasonal Basics, Accessories, Solid, Orange"
1521,30,-0.5714285714,"Accessories, Special Occasion, Accessories, Pink"
1523,27,0.4210526316,"Seasonal Fashion, Career, Footwear, General"
1537,78,-0.2844036697,"Accessories, Special Occasion, Accessories, Pink"
1548,14,-0.1764705882,"Footwear, Day, Footwear, General"
1549,334,0.2996108949,"Basic, Career, Print/Pattern, Green"
1550,39,-0.6578947368,"Seasonal Fashion, Career, Print/Pattern, Beige"
1558,2,-0.3333333333,"Footwear, Career, Tonal, Green"
1560,6,-0.1428571429,"Basic, Career, Print/Pattern, Beige"
1561,119,-0.06299212598,"Basic, Career, Footwear, Footwear"
1570,4,-0.6363636364,"Basic, Day, Footwear, Red"
1581,189,-0.055,"Seasonal Basics, Accessories, Solid, Orange"
1593,1152,0.2113564669,"Basic, Career, Tonal, Brown"
1596,1,-0.8,"Basic, Day, Print/Pattern, Green"
1605,113,-0.560311284,"Accessories, Special Occasion, Accessories, Pink"
1610,101,0.5303030303,"Accessories, Special Occasion, Accessories, Pink"
1614,2864,0.174733388,"Fashion, Day, Footwear, Red"
1618,108,-0.7857142857,"Seasonal Fashion, Day, Print/Pattern, Accessories"
1622,1,0,"Seasonal Fashion, Career, Print/Pattern, Green"
1623,6,1,"Accessories, Special Occasion, Accessories, Pink"
1627,112,-0.8058925477,"Basic, Career, Print/Pattern, Brown"
1629,548,-0.1060358891,"Footwear, Career, Footwear, Red"
1633,1,-0.75,"Seasonal Fashion, Day, Footwear, Green"
1636,8,-0.724137931,"Basic, Day, Footwear, General"
1637,372,-0.03626943005,"Basic, Career, Footwear, General"
1638,1,-0.8,"Basic, Career, Footwear, Blue"
1640,634,0.2239382239,"Seasonal Fashion, Day, Footwear, Brown"
1644,588,-0.1327433628,"Basic, Career, Footwear, Green"
1648,345,4.149253731,"Seasonal Basics, Accessories, Solid, Orange"
1649,698,-0.3006012024,"Seasonal Fashion, Day, Print/Pattern, Beige"
1652,55,-0.4387755102,"Basic, Day, Footwear, General"
1656,405,-0.3193277311,"Seasonal Basics, Accessories, Solid, Orange"
1658,49,-0.234375,"Basic, Day, Footwear, Blue"
1660,9,0,"Basic, Day, Footwear, General"
1661,14,-0.8923076923,"Seasonal Basics, Accessories, Solid, Orange"
1663,65,-0.4247787611,"Footwear, Career, Footwear, Beige"
1664,199,-0.07009345794,"Seasonal Fashion, Career, Print/Pattern, Grey"
1665,317,-0.2434367542,"Seasonal Fashion, Career, Footwear, Brown"
1669,2,-0.3333333333,"Accessories, Special Occasion, Accessories, Pink"
1673,20,0.25,"Footwear, Career, Footwear, Beige"
1678,8,-0.619047619,"Seasonal Fashion, Career, Footwear, Red"
1680,32,-0.6595744681,"Seasonal Fashion, Career, Print/Pattern, Beige"
1681,1,-0.5,"Seasonal Fashion, Career, Print/Pattern, Green"
1683,3,0,"Seasonal Fashion, Career, Print/Pattern, Accessories"
1685,74,-0.2210526316,"Accessories, Special Occasion, Accessories, Pink"
1687,719,0.2591943958,"Fashion, Career, Footwear, General"
1689,242,-0.2818991098,"Footwear, Day, Footwear, White"
1690,4,0.3333333333,"Seasonal Fashion, Day, Footwear, Blue"
1691,4,-0.7894736842,"Basic, Career, Print/Pattern, Green"
1693,130,0.511627907,"Accessories, Special Occasion, Accessories, Pink"
1698,460,-0.2013888889,"Footwear, Day, Footwear, Black"
1701,10,-0.2307692308,"Basic, Day, Footwear, General"
1702,36,-0.1428571429,"Seasonal Fashion, Day, Footwear, Green"
1707,3,-0.9516129032,"Seasonal Basics, Accessories, Solid, Orange"
1708,572,1.710900474,"Seasonal Fashion, Career, Print/Pattern, Green"
1709,182,1.022222222,"Footwear, Career, Footwear, Accessories"
1715,64,-0.7322175732,"Basic, Casual, Print/Pattern, Red"
1717,8,0,"Seasonal Basics, Accessories, Solid, Orange"
1722,22,-0.6811594203,"Seasonal Fashion, Career, Footwear, Blue"
1723,886,0.1476683938,"Seasonal Fashion, Day, Print/Pattern, Beige"
1725,12,-0.52,"Accessories, Special Occasion, Accessories, Pink"
1726,4,-0.4285714286,"Accessories, Special Occasion, Accessories, Pink"
1728,3,-0.7857142857,"Seasonal Fashion, Career, Print/Pattern, Green"
1729,82,-0.7122807018,"Footwear, Career, Footwear, Red"
1737,1057,1.559322034,"Seasonal Fashion, Day, Print/Pattern, Yellow"
1742,30,-0.1666666667,"Seasonal Fashion, Career, Print/Pattern, Blue"
1744,172,0.005847953216,"Basic, Day, Tonal, Accessories"
1745,31,-0.3260869565,"Seasonal Fashion, Day, Footwear, Green"
1746,1,-0.5,"Footwear, Day, Footwear, Red"
1747,51,0.04081632653,"Basic, Day, Footwear, Red"
1750,4,3,"Basic, Career, Print/Pattern, General"
1756,21,-0.7586206897,"Footwear, Day, Footwear, Red"
1759,5,-0.5,"Seasonal Fashion, Career, Print/Pattern, Green"
1761,86,0.5357142857,"Seasonal Basics, Accessories, Solid, Orange"
1762,2,-0.7142857143,"Footwear, Career, Footwear, Accessories"
1766,19,-0.2962962963,"Footwear, Career, Footwear, Green"
1767,164,0.4642857143,"Fashion, Day, Footwear, Green"
1771,336,0.1546391753,"Footwear, Career, Tonal, Green"
1776,5,-0.5,"Basic, Career, Print/Pattern, Beige"
1778,24,-0.5471698113,"Basic, Day, Footwear, Yellow"
1782,22,-0.6857142857,"Seasonal Fashion, Career, Print/Pattern, Blue"
1783,44,0,"Accessories, Special Occasion, Accessories, Pink"
1784,1,-0.75,"Fashion, Casual, Footwear, Green"
1789,71,-0.4180327869,"Accessories, Special Occasion, Accessories, Pink"
1802,17,-0.8671875,"Seasonal Basics, Accessories, Solid, Orange"
1805,2,-0.7777777778,"Seasonal Fashion, Weekend, Footwear, Green"
1806,136,-0.537414966,"Seasonal Fashion, Day, Print/Pattern, Red"
1807,57,-0.7663934426,"Seasonal Fashion, Career, Footwear, Grey"
1808,65,-0.4491525424,"Seasonal Fashion, Career, Print/Pattern, Green"
1809,331,-0.1725,"Seasonal Fashion, Day, Print/Pattern, Red"
1810,40,1.5,"Seasonal Basics, Accessories, Solid, Orange"
1811,25,-0.5762711864,"Seasonal Fashion, Career, Print/Pattern, Beige"
1813,430,-0.4197031039,"Seasonal Fashion, Casual, Footwear, Purple"
1816,2,1,"Basic, Career, Print/Pattern, Beige"
1819,21,-0.08695652174,"Seasonal Fashion, Career, Tonal, Green"
1821,2,-0.75,"Accessories, Special Occasion, Accessories, Pink"
1823,1,-0.8571428571,"Seasonal Fashion, Day, Footwear, Red"
1836,1,0,"Accessories, Special Occasion, Accessories, Pink"
1837,143,0.7228915663,"Seasonal Fashion, Career, Footwear, Blue"
1862,112,-0.7554585153,"Footwear, Career, Footwear, Brown"
1863,1,0,"Seasonal Basics, Accessories, Solid, Orange"
1868,1,0,"Basic, Day, Footwear, Green"
1869,141,-0.5220338983,"Fashion, Day, Footwear, Grey"
1871,48,-0.4418604651,"Seasonal Fashion, Career, Print/Pattern, Beige"
1874,423,-0.5081395349,"Seasonal Fashion, Day, Footwear, Brown"
1878,1,-0.6666666667,"Basic, Career, Print/Pattern, Beige"
1883,24,0.5,"Seasonal Basics, Accessories, Solid, Orange"
1886,2,-0.6666666667,"Seasonal Fashion, Career, Footwear, Yellow"
1889,227,-0.1834532374,"Basic, Day, Footwear, Brown"
1890,12,-0.4,"Footwear, Career, Footwear, White"
1891,18,-0.6,"Basic, Day, Footwear, Yellow"
1893,55,0.3095238095,"Footwear, Career, Footwear, Green"
1897,217,0.09045226131,"Accessories, Special Occasion, Accessories, Pink"
1898,152,-0.8246828143,"Basic, Day, Print/Pattern, Red"
1899,88,6.333333333,"Accessories, Special Occasion, Accessories, Pink"
1904,2,0,"Accessories, Special Occasion, Accessories, Pink"
1906,23,-0.1481481481,"Seasonal Basics, Accessories, Solid, Orange"
1911,2,0,"Basic, Career, Print/Pattern, Beige"
1917,590,1.510638298,"Footwear, Day, Footwear, Brown"
1919,312,0.05405405405,"Footwear, Career, Footwear, General"
1920,134,-0.6968325792,"Basic, Day, Footwear, White"
1921,409,0.2701863354,"Basic, Career, Footwear, Green"
1928,11,-0.45,"Seasonal Fashion, Career, Print/Pattern, Beige"
1929,62,-0.8086419753,"Basic, Career, Tonal, General"
1931,140,-0.3236714976,"Seasonal Basics, Accessories, Solid, Orange"
1934,21,-0.5531914894,"Seasonal Fashion, Career, Footwear, Footwear"
1943,497,0.3921568627,"Seasonal Fashion, Career, Footwear, Green"
1950,1,-0.6666666667,"Seasonal Fashion, Weekend, Footwear, Purple"
1956,102,-0.6222222222,"Seasonal Fashion, Day, Print/Pattern, Beige"
1966,49,-0.72,"Fashion, Career, Footwear, Red"
1971,2,-0.7142857143,"Basic, Career, Footwear, White"
1972,23,-0.3235294118,"Footwear, Career, Footwear, Blue"
1984,354,-0.7158908507,"Seasonal Fashion, Day, Print/Pattern, Brown"
1990,35,-0.2708333333,"Basic, Day, Footwear, Red"
1993,281,0.003571428571,"Seasonal Fashion, Career, Footwear, Blue"
1995,2,-0.6,"Seasonal Fashion, Career, Print/Pattern, Green"
1996,111,-0.4504950495,"Seasonal Basics, Accessories, Solid, Orange"
1997,416,-0.2422586521,"Seasonal Fashion, Day, Footwear, Blue"
1999,2,-0.8333333333,"Basic, Career, Footwear, Brown"
2000,10,-0.1666666667,"Seasonal Basics, Accessories, Solid, Orange"
2003,5,-0.5,"Basic, Day, Footwear, Green"
2004,147,-0.6405867971,"Accessories, Special Occasion, Accessories, Pink"
2005,12,-0.3684210526,"Basic, Event, Footwear, Red"
2010,45,-0.3181818182,"Accessories, Special Occasion, Accessories, Pink"
2011,638,-0.3161843516,"Seasonal Fashion, Career, Footwear, General"
2014,22,-0.12,"Basic, Career, Footwear, Blue"
2019,3,-0.4,"Basic, Career, Footwear, Accessories"
2022,54,-0.6842105263,"Basic, Career, Footwear, Blue"
2026,409,-0.1371308017,"Basic, Career, Footwear, Purple"
2027,24,-0.6712328767,"Basic, Day, Footwear, Blue"
2029,165,0.4224137931,"Basic, Career, Tonal, Green"
2030,187,0.3169014085,"Basic, Day, Footwear, Purple"
2034,5,-0.75,"Accessories, Special Occasion, Accessories, Pink"
2043,1,-0.6666666667,"Basic, Career, Footwear, Green"
2044,146,0.3644859813,"Seasonal Basics, Accessories, Solid, Orange"
2049,246,-0.1689189189,"Accessories, Special Occasion, Accessories, Pink"
2050,1,-0.8571428571,"Basic, Day, Footwear, Green"
2052,145,-0.1761363636,"Accessories, Special Occasion, Accessories, Pink"
2053,28,-0.5172413793,"Seasonal Fashion, Career, Footwear, Green"
2058,1,-0.6666666667,"Basic, Career, Footwear, Blue"
2061,251,0.3494623656,"Basic, Career, Footwear, Green"
2070,2,-0.6666666667,"Footwear, Casual, Footwear, Green"
2080,15,-0.4827586207,"Basic, Career, Footwear, Green"
2083,443,-0.4378172589,"Basic, Day, Print/Pattern, Red"
2087,751,0.4841897233,"Basic, Casual, Tonal, Green"
2089,4,-0.3333333333,"Seasonal Fashion, Day, Print/Pattern, Footwear"
2091,10,-0.5238095238,"Accessories, Special Occasion, Accessories, Pink"
2107,17,0.7,"Seasonal Basics, Accessories, Solid, Orange"
2108,57,-0.6902173913,"Seasonal Fashion, Career, Print/Pattern, Beige"
2113,247,0.4702380952,"Basic, Career, Tonal, Red"
2115,6,-0.6470588235,"Footwear, Day, Footwear, General"
2120,36,-0.1428571429,"Seasonal Basics, Accessories, Solid, Orange"
2126,9,-0.775,"Accessories, Special Occasion, Accessories, Pink"
2128,699,0.444214876,"Basic, Career, Print/Pattern, Accessories"
2129,103,-0.4277777778,"Seasonal Fashion, Day, Footwear, Blue"
2137,152,-0.3027522936,"Seasonal Fashion, Casual, Print/Pattern, Accessories"
2141,26,-0.9190031153,"Seasonal Basics, Accessories, Solid, Orange"
2146,10,-0.8387096774,"Seasonal Fashion, Career, Footwear, Blue"
2150,14,-0.3333333333,"Footwear, Career, Tonal, Yellow"
2153,456,-0.264516129,"Seasonal Basics, Accessories, Solid, Orange"
2159,2,-0.6666666667,"Accessories, Special Occasion, Accessories, Pink"
2160,1,-0.8333333333,"Footwear, Day, Footwear, Green"
2161,2,-0.75,"Footwear, Career, Footwear, General"
2166,13,-0.5666666667,"Footwear, Career, Footwear, Red"
2173,1384,-0.008595988539,"Footwear, Career, Footwear, Red"
2176,6,-0.7391304348,"Seasonal Fashion, Career, Print/Pattern, Green"
2178,73,-0.07594936709,"Seasonal Basics, Accessories, Solid, Orange"
2179,3,2,"Basic, Career, Footwear, Purple"
2184,29,-0.4912280702,"Seasonal Fashion, Career, Footwear, Yellow"
2186,14,-0.8157894737,"Basic, Day, Footwear, Green"
2187,1,0,"Basic, Career, Print/Pattern, Green"
2193,36,0.2,"Seasonal Basics, Accessories, Solid, Orange"
2195,7,-0.3,"Accessories, Special Occasion, Accessories, Pink"
2196,10,-0.5652173913,"Seasonal Fashion, Career, Print/Pattern, Red"
2197,20,-0.09090909091,"Footwear, Day, Footwear, Accessories"
2198,2,0,"Basic, Career, Footwear, Red"
2199,1,0,"Basic, Day, Print/Pattern, Green"
2206,6,1,"Basic, Career, Footwear, General"
2207,9,-0.55,"Basic, Day, Footwear, Blue"
2208,48,-0.6,"Accessories, Special Occasion, Accessories, Pink"
2213,1143,0.1687116564,"Footwear, Career, Footwear, Accessories"
2217,17,-0.8606557377,"Seasonal Basics, Accessories, Solid, Orange"
2218,162,1.655737705,"Basic, Day, Footwear, Grey"
2220,160,-0.4366197183,"Fashion, Day, Footwear, Red"
2222,7,-0.2222222222,"Basic, Career, Footwear, Blue"
2223,288,-0.606557377,"Basic, Career, Print/Pattern, Beige"
2224,75,-0.7232472325,"Basic, Career, Tonal, Accessories"
2235,52,16.33333333,"Accessories, Special Occasion, Accessories, Pink"
2237,24,-0.3513513514,"Seasonal Fashion, Career, Tonal, Blue"
2239,5,-0.2857142857,"Seasonal Basics, Accessories, Solid, Orange"
2240,351,-0.2792607803,"Basic, Day, Tonal, Brown"
2248,1,-0.95,"Basic, Casual, Footwear, Black"
2251,25,-0.6212121212,"Seasonal Basics, Accessories, Solid, Orange"
2252,7,-0.847826087,"Footwear, Day, Footwear, Red"
2257,28,-0.4716981132,"Basic, Career, Print/Pattern, Beige"
2259,9,-0.6896551724,"Seasonal Basics, Accessories, Solid, Orange"
2260,3,0,"Seasonal Fashion, Weekend, Tonal, Purple"
2271,8,-0.5,"Basic, Day, Footwear, Black"
2272,3,-0.25,"Seasonal Basics, Accessories, Solid, Orange"
2273,1,-0.8,"Basic, Career, Footwear, Brown"
2275,305,0.3926940639,"Fashion, Casual, Footwear, Accessories"
2277,1291,-0.1211708645,"Footwear, Day, Footwear, General"
2280,52,0,"Basic, Day, Footwear, Blue"
2282,309,0.1660377358,"Basic, Career, Tonal, Blue"
2285,8,-0.5789473684,"Accessories, Special Occasion, Accessories, Pink"
2300,30,-0.7520661157,"Seasonal Fashion, Career, Print/Pattern, Beige"
2302,34,-0.7763157895,"Basic, Day, Footwear, Red"
2311,173,-0.1393034826,"Basic, Day, Footwear, White"
2312,90,-0.7256097561,"Basic, Career, Footwear, Brown"
2314,1,-0.5,"Seasonal Basics, Accessories, Solid, Orange"
2316,3,-0.4,"Footwear, Casual, Print/Pattern, Red"
2319,15,-0.8529411765,"Seasonal Basics, Accessories, Solid, Orange"
2321,12,2,"Footwear, Career, Footwear, General"
2323,379,-0.3220035778,"Seasonal Fashion, Career, Print/Pattern, Green"
2324,20,-0.6428571429,"Seasonal Fashion, Day, Footwear, Accessories"
2326,145,-0.5261437908,"Basic, Career, Footwear, Brown"
2331,8,0.3333333333,"Seasonal Basics, Accessories, Solid, Orange"
2334,605,0.03951890034,"Seasonal Fashion, Career, Footwear, Blue"
2337,81,-0.4087591241,"Basic, Day, Footwear, Green"
2338,1,-0.5,"Basic, Day, Footwear, Green"
2339,260,-0.4491525424,"Basic, Day, Footwear, Green"
2340,111,-0.2014388489,"Seasonal Basics, Accessories, Solid, Orange"
2344,126,-0.6037735849,"Seasonal Basics, Accessories, Solid, Orange"
2349,20,0.8181818182,"Seasonal Fashion, Career, Print/Pattern, Beige"
2354,42,-0.6440677966,"Basic, Career, Footwear, Brown"
2357,1,-0.8,"Accessories, Special Occasion, Accessories, Pink"
2358,4,-0.5,"Basic, Day, Footwear, Yellow"
2359,2,1,"Seasonal Fashion, Day, Print/Pattern, Beige"
2363,1,-0.5,"Basic, Career, Footwear, Beige"
2365,477,-0.06102362205,"Footwear, Day, Footwear, White"
2368,69,-0.4152542373,"Basic, Weekend, Tonal, Accessories"
2370,3,0,"Footwear, Career, Footwear, Green"
2373,15,-0.25,"Basic, Day, Footwear, Yellow"
2374,1,-0.8,"Basic, Day, Footwear, Blue"
2379,2,0,"Seasonal Basics, Accessories, Solid, Orange"
2380,7,-0.6818181818,"Seasonal Basics, Accessories, Solid, Orange"
2381,77,-0.8536121673,"Basic, Career, Tonal, Purple"
2383,50,-0.9013806706,"Seasonal Basics, Accessories, Solid, Orange"
2386,93,0.6034482759,"Seasonal Fashion, Day, Footwear, Purple"
2392,398,-0.2918149466,"Fashion, Career, Footwear, Red"
2397,1035,0.3218390805,"Basic, Career, Print/Pattern, Blue"
2400,5,0.6666666667,"Seasonal Fashion, Career, Print/Pattern, Red"
2401,613,0.04074702886,"Fashion, Career, Footwear, General"
2402,148,1.276923077,"Seasonal Basics, Accessories, Solid, Orange"
2405,52,0.2682926829,"Seasonal Fashion, Day, Footwear, White"
2407,136,-0.6608478803,"Basic, Day, Footwear, Brown"
2409,150,-0.1978609626,"Basic, Career, Print/Pattern, Accessories"
2410,46,0.09523809524,"Accessories, Special Occasion, Accessories, Pink"
2412,20,0.4285714286,"Seasonal Basics, Accessories, Solid, Orange"
2416,28,-0.7522123894,"Basic, Career, Tonal, Blue"
2422,13,-0.6176470588,"Basic, Career, Print/Pattern, Green"
2434,934,-0.1062200957,"Seasonal Fashion, Career, Print/Pattern, Brown"
2440,81,-0.8576449912,"Seasonal Basics, Accessories, Solid, Orange"
2442,2,-0.5,"Basic, Career, Tonal, Green"
2443,23,-0.4523809524,"Footwear, Career, Footwear, White"
2459,1,-0.8571428571,"Seasonal Fashion, Career, Footwear, Blue"
2464,100,-0.7916666667,"Seasonal Fashion, Career, Print/Pattern, Accessories"
2465,140,-0.4308943089,"Footwear, Day, Footwear, Green"
2470,8,0.1428571429,"Seasonal Basics, Accessories, Solid, Orange"
2471,5,-0.5,"Basic, Career, Footwear, Purple"
2472,301,-0.3,"Footwear, Day, Footwear, Grey"
2473,17,0.2142857143,"Seasonal Fashion, Career, Footwear, General"
2475,182,0.4330708661,"Seasonal Fashion, Career, Footwear, Green"
2480,41,0.07894736842,"Accessories, Special Occasion, Accessories, Pink"
2481,11,0.5714285714,"Footwear, Career, Footwear, General"
2486,4,-0.6923076923,"Seasonal Fashion, Career, Print/Pattern, Red"
2488,242,0.5031055901,"Footwear, Day, Footwear, Accessories"
2499,446,-0.210619469,"Fashion, Day, Tonal, General"
2500,1,0,"Basic, Day, Print/Pattern, Red"
2504,419,1.228723404,"Basic, Career, Tonal, Blue"
2508,5,-0.1666666667,"Accessories, Special Occasion, Accessories, Pink"
2511,51,-0.3703703704,"Footwear, Career, Footwear, White"
2514,236,-0.5390625,"Seasonal Fashion, Career, Footwear, Green"
2517,66,3.4,"Seasonal Basics, Accessories, Solid, Orange"
2518,28,-0.8534031414,"Basic, Career, Tonal, Green"
2523,463,0.1721518987,"Basic, Career, Footwear, Accessories"
2524,4,0,"Seasonal Fashion, Weekend, Footwear, Purple"
2525,1,-0.9,"Accessories, Special Occasion, Accessories, Pink"
2527,266,0.52,"Accessories, Special Occasion, Accessories, Pink"
2528,2,-0.935483871,"Seasonal Fashion, Career, Footwear, Brown"
2533,53,-0.7579908676,"Seasonal Basics, Accessories, Solid, Orange"
2541,841,0.4858657244,"Basic, Career, Tonal, Green"
2544,9,-0.8125,"Seasonal Basics, Accessories, Solid, Orange"
2545,234,-0.4583333333,"Seasonal Fashion, Day, Print/Pattern, Blue"
2548,36,0.2413793103,"Seasonal Fashion, Career, Print/Pattern, Beige"
2549,1,-0.5,"Basic, Day, Print/Pattern, Red"
2552,2,-0.3333333333,"Basic, Career, Tonal, Black"
2553,349,-0.3156862745,"Basic, Career, Tonal, Red"
2554,1,-0.8,"Seasonal Basics, Accessories, Solid, Orange"
2557,1106,0.003629764065,"Fashion, Casual, Footwear, Red"
2560,1,0,"Basic, Career, Footwear, Black"
2562,2,-0.6666666667,"Footwear, Day, Footwear, Purple"
2563,48,0.06666666667,"Accessories, Special Occasion, Accessories, Pink"
2571,493,-0.2541603631,"Fashion, Career, Footwear, Beige"
2573,13,0,"Footwear, Career, Footwear, Red"
2576,1,0,"Footwear, Day, Footwear, General"
2578,464,0.4320987654,"Seasonal Fashion, Career, Print/Pattern, Green"
2581,7,-0.75,"Accessories, Special Occasion, Accessories, Pink"
2593,24,-0.7525773196,"Seasonal Fashion, Career, Footwear, General"
2605,76,-0.4647887324,"Footwear, Career, Footwear, Green"
2606,19,0.1176470588,"Footwear, Career, Footwear, Beige"
2607,90,0.3432835821,"Accessories, Special Occasion, Accessories, Pink"
2610,1,-0.5,"Accessories, Special Occasion, Accessories, Pink"
2615,92,-0.5157894737,"Basic, Career, Print/Pattern, Red"
2617,1,-0.5,"Seasonal Basics, Accessories, Solid, Orange"
2619,533,-0.2056631893,"Seasonal Basics, Accessories, Solid, Orange"
2620,122,-0.5807560137,"Basic, Career, Tonal, Yellow"
2621,11,-0.9478672986,"Seasonal Basics, Accessories, Solid, Orange"
2622,443,-0.5094130676,"Basic, Career, Print/Pattern, White"
2630,256,-0.8468899522,"Seasonal Fashion, Career, Print/Pattern, Brown"
2632,3,0,"Accessories, Special Occasion, Accessories, Pink"
2643,719,0.08446455505,"Footwear, Casual, Footwear, Green"
2656,2,-0.3333333333,"Seasonal Basics, Accessories, Solid, Orange"
2657,13,-0.1875,"Basic, Day, Footwear, General"
2663,25,0.3888888889,"Seasonal Basics, Accessories, Solid, Orange"
2666,245,-0.1833333333,"Accessories, Special Occasion, Accessories, Pink"
2667,14,-0.6818181818,"Footwear, Casual, Footwear, Accessories"
2671,323,0.9,"Seasonal Fashion, Career, Tonal, Blue"
2675,118,-0.7630522088,"Basic, Day, Tonal, Brown"
2676,392,-0.1729957806,"Basic, Day, Footwear, Red"
2678,355,0.1872909699,"Fashion, Day, Footwear, General"
2683,328,-0.3373737374,"Fashion, Career, Footwear, Beige"
